"","n_sim","survey","year","species","obs_value","cv","pred_value","res","nll"
"1358","5",2,21,"Spiny_dogfish",7513.82,0.630051,1757.87,1.45264,12.0394
"1359","5",1,22,"Spiny_dogfish",14150.8,0.294673,5947.88,0.866741,13.5804
"1360","5",2,22,"Spiny_dogfish",9112.76,0.33547,2572.18,1.26492,16.0529
"1361","5",1,23,"Spiny_dogfish",10816.5,0.477448,1941.34,1.7177,15.9401
"1362","5",2,23,"Spiny_dogfish",6713.43,0.407626,843.355,2.07448,21.7832
"1363","5",1,24,"Spiny_dogfish",10057.1,0.384569,2768.46,1.28999,14.8052
"1364","5",2,24,"Spiny_dogfish",5875.89,0.430492,788.118,2.00897,19.6437
"1365","5",1,25,"Spiny_dogfish",10083.7,0.333262,1310.86,2.04024,27.7784
"1366","5",2,25,"Spiny_dogfish",6086.05,0.84396,512.577,2.4743,13.7607
"1367","5",1,26,"Spiny_dogfish",6536.28,0.685474,1461.49,1.49791,11.714
"1368","5",2,26,"Spiny_dogfish",4366.83,0.429621,417.222,2.34817,23.3927
"1369","5",1,27,"Spiny_dogfish",6919.65,0.286883,1087.54,1.85045,29.3148
"1370","5",2,27,"Spiny_dogfish",4013.15,0.813437,383.155,2.34889,13.1789
"1371","5",1,28,"Spiny_dogfish",8532.15,0.371822,2396.13,1.26999,14.8143
"1372","5",2,28,"Spiny_dogfish",5520.48,0.533276,749.305,1.99707,15.9186
"1373","5",1,29,"Spiny_dogfish",15655.2,0.592639,3399.85,1.52707,13.3741
"1374","5",2,29,"Spiny_dogfish",7989.17,0.59034,1085.19,1.99633,15.0956
"1375","5",1,30,"Spiny_dogfish",21496,0.374062,11308,0.642356,11.3857
"1376","5",2,30,"Spiny_dogfish",14439.1,0.701775,3563.84,1.3991,12.1298
"1377","5",1,31,"Spiny_dogfish",17417.3,0.3045,10511.4,0.505007,10.8704
"1378","5",2,31,"Spiny_dogfish",13412.2,0.210829,6603.03,0.708634,14.5149
"1379","5",1,32,"Spiny_dogfish",19366.7,0.233963,14214.4,0.309299,10.2115
"1380","5",2,32,"Spiny_dogfish",11339.7,0.329779,5880.69,0.656633,11.128
"1381","5",1,33,"Spiny_dogfish",17542.2,0.270007,9725.74,0.589834,11.7681
"1382","5",2,33,"Spiny_dogfish",13241.1,0.460125,6443.55,0.720248,10.8589
"1383","5",1,34,"Spiny_dogfish",8528.03,0.350008,3182.88,0.98557,12.8848
"1384","5",2,34,"Spiny_dogfish",6371.96,0.837656,1908.84,1.20541,10.5369
"1385","5",1,35,"Spiny_dogfish",7473.35,0.342746,2873.95,0.955657,12.6544
"1386","5",2,35,"Spiny_dogfish",4334.8,0.291987,1036.46,1.43086,20.0694
"1387","5",1,36,"Spiny_dogfish",14855.3,0.261907,4596.96,1.17296,19.214
"1388","5",2,36,"Spiny_dogfish",8072.86,0.4254,1697.25,1.5595,15.7801
"1389","5",1,37,"Spiny_dogfish",29924.5,0.417429,18204.1,0.497033,11.0606
"1390","5",2,37,"Spiny_dogfish",16754.9,0.287703,5406.3,1.13113,17.1282
"1391","5",1,38,"Spiny_dogfish",39677.6,0.441211,28689.1,0.324269,10.9593
"1392","5",2,38,"Spiny_dogfish",26865.3,0.866972,13899.6,0.658973,11.2636
"1393","5",1,39,"Spiny_dogfish",36635.8,0.495235,25125.3,0.377149,11.015
"1394","5",2,39,"Spiny_dogfish",25881,0.556663,14934.2,0.549853,10.9822
"1395","5",1,40,"Spiny_dogfish",22879.4,0.237858,12445.7,0.608865,12.7971
"1396","5",2,40,"Spiny_dogfish",18187.1,0.295404,9071.86,0.695536,12.2799
"1397","5",1,41,"Spiny_dogfish",6543.47,0.327346,3192.83,0.71756,10.991
"1398","5",2,41,"Spiny_dogfish",5463.39,0.994031,2109.68,0.951534,9.97694
"1399","5",1,42,"Spiny_dogfish",1484,0.368315,529.884,1.02984,11.1316
"1400","5",2,42,"Spiny_dogfish",1034.79,0.461505,266.775,1.35555,11.4013
"1401","5",1,1,"Atlantic_herring",3832.13,0.601376,2811.12,0.309839,8.7943
"1402","5",2,1,"Atlantic_herring",3120.67,0.565197,3695.23,-0.168994,8.43886
"1403","5",2,2,"Atlantic_herring",1947.23,0.686052,2155.99,-0.101846,8.12732
"1404","5",2,3,"Atlantic_herring",1083.47,0.378998,1538.25,-0.350476,7.36422
"1405","5",1,4,"Atlantic_herring",790.708,1,1003.98,-0.238804,7.62038
"1406","5",2,4,"Atlantic_herring",623.455,0.459317,1303.46,-0.737504,7.86526
"1407","5",1,5,"Atlantic_herring",237.021,0.611089,360.987,-0.420691,6.13154
"1408","5",2,5,"Atlantic_herring",219.008,0.780616,509.721,-0.844755,6.64592
"1409","5",1,6,"Atlantic_herring",180.945,0.702038,219.005,-0.190898,5.80034
"1410","5",2,6,"Atlantic_herring",179.662,0.461791,323.63,-0.588527,6.14947
"1411","5",1,7,"Atlantic_herring",159.014,0.94829,120.845,0.274484,5.97673
"1412","5",2,7,"Atlantic_herring",153.289,0.685175,183.43,-0.179505,5.6075
"1413","5",1,8,"Atlantic_herring",99.2605,0.544381,73.2333,0.304097,5.0646
"1414","5",2,8,"Atlantic_herring",102.617,0.424096,127.226,-0.214962,4.8206
"1415","5",1,9,"Atlantic_herring",156.018,0.539313,167.854,-0.0731192,5.36064
"1416","5",2,9,"Atlantic_herring",164.948,0.454629,277.145,-0.518908,5.88768
"1417","5",1,10,"Atlantic_herring",250.041,0.88095,325.822,-0.264728,6.35896
"1418","5",2,10,"Atlantic_herring",238.699,0.419344,482.928,-0.704663,6.93694
"1419","5",1,11,"Atlantic_herring",384.592,0.799988,417.983,-0.0832574,6.65338
"1420","5",2,11,"Atlantic_herring",415.241,0.839124,662.458,-0.467098,6.92733
"1421","5",1,12,"Atlantic_herring",1058.87,0.774992,983.739,0.0736002,7.63351
"1422","5",2,12,"Atlantic_herring",1045.56,0.424722,1455.75,-0.330964,7.31854
"1423","5",1,13,"Atlantic_herring",999.428,0.863215,402.458,0.909591,8.2342
"1424","5",2,13,"Atlantic_herring",831.472,0.387073,562.813,0.390251,7.20124
"1425","5",1,14,"Atlantic_herring",588.875,0.704084,221.7,0.976888,7.90882
"1426","5",2,14,"Atlantic_herring",536.751,0.312793,338.332,0.461507,7.13072
"1427","5",1,15,"Atlantic_herring",809.207,0.457459,340.067,0.866912,8.62855
"1428","5",2,15,"Atlantic_herring",782.569,0.459652,556.398,0.341098,7.07958
"1429","5",1,16,"Atlantic_herring",800.196,0.853197,550.558,0.373924,7.54107
"1430","5",2,16,"Atlantic_herring",676.886,0.628929,798.505,-0.165238,7.00722
"1431","5",1,17,"Atlantic_herring",70.6511,0.611168,14.8461,1.56002,7.94198
"1432","5",2,17,"Atlantic_herring",54.0785,0.389596,19.4146,1.02441,7.42365
"1433","5",1,18,"Atlantic_herring",228.011,0.416775,184.57,0.211364,5.60172
"1434","5",2,18,"Atlantic_herring",283.593,0.49518,332.385,-0.158755,5.91504
"1435","5",1,19,"Atlantic_herring",824.985,0.690775,516.938,0.467442,7.49332
"1436","5",2,19,"Atlantic_herring",886.32,0.34712,864.032,0.0254681,6.65062
"1437","5",1,20,"Atlantic_herring",1732.11,0.793751,1072.26,0.479578,8.32757
"1438","5",2,20,"Atlantic_herring",1713.16,0.526947,1767.66,-0.0313215,7.72614
"1439","5",1,21,"Atlantic_herring",2156.4,0.339377,1737.9,0.215766,7.71659
"1440","5",2,21,"Atlantic_herring",2117.18,0.609999,2704.15,-0.244704,8.16294
"1441","5",1,22,"Atlantic_herring",2070.49,0.601951,860.445,0.87809,9.11086
"1442","5",2,22,"Atlantic_herring",1931.3,0.3893,1347.3,0.360089,7.96926
"1443","5",1,23,"Atlantic_herring",2552.76,0.658556,1023.18,0.914257,9.30982
"1444","5",2,23,"Atlantic_herring",2602.76,0.288585,1735.4,0.405333,8.52689
"1445","5",1,24,"Atlantic_herring",3178.45,0.637453,1015.63,1.14089,10.1344
"1446","5",2,24,"Atlantic_herring",2954.13,0.480513,1527.91,0.659301,9.1183
"1447","5",1,25,"Atlantic_herring",2477.71,0.510473,696.04,1.26968,11.1549
"1448","5",2,25,"Atlantic_herring",2102.68,0.338488,1145.92,0.607005,9.09457
"1449","5",1,26,"Atlantic_herring",1071.26,0.548437,436.194,0.898502,8.63685
"1450","5",2,26,"Atlantic_herring",1071.49,0.345955,742.784,0.366396,7.39512
"1451","5",1,27,"Atlantic_herring",1154.83,0.492912,576.031,0.695547,8.25882
"1452","5",2,27,"Atlantic_herring",1194.35,0.331642,1021.4,0.156434,7.01185
"1453","5",1,28,"Atlantic_herring",1766.72,0.747597,972.407,0.597108,8.42389
"1454","5",2,28,"Atlantic_herring",1726.25,0.447854,1583.41,0.0863693,7.58795
"1455","5",1,29,"Atlantic_herring",1949.41,0.451616,1095.36,0.576444,8.5139
"1456","5",2,29,"Atlantic_herring",1826.06,0.305276,1678.7,0.0841366,7.28029
"1457","5",1,30,"Atlantic_herring",2024.29,0.79727,1091.43,0.617728,8.60551
"1458","5",2,30,"Atlantic_herring",1860.51,0.605265,1665.95,0.110459,7.96211
"1459","5",1,31,"Atlantic_herring",2139.13,0.666773,1570.41,0.309063,8.28921
"1460","5",2,31,"Atlantic_herring",2118.9,0.359836,2623.1,-0.213461,7.73144
"1461","5",1,32,"Atlantic_herring",2275.69,0.967873,1282.93,0.573138,8.79165
"1462","5",2,32,"Atlantic_herring",2188.52,0.422601,1959.37,0.110604,7.78284
"1463","5",1,33,"Atlantic_herring",2799.03,0.404694,1384.78,0.70373,9.46326
"1464","5",2,33,"Atlantic_herring",2708.78,0.46582,2246.02,0.187338,8.14011
"1465","5",1,34,"Atlantic_herring",3943.88,0.814873,1706.23,0.83788,9.52277
"1466","5",2,34,"Atlantic_herring",3969.15,0.505954,2776.4,0.357395,8.77342
"1467","5",1,35,"Atlantic_herring",5171.09,0.53322,2314.69,0.803809,9.97718
"1468","5",2,35,"Atlantic_herring",4616.07,0.287404,3528.22,0.268751,8.54658
"1469","5",1,36,"Atlantic_herring",3425.48,0.371954,1852.53,0.614688,9.43448
"1470","5",2,36,"Atlantic_herring",3216.98,0.365561,2930.03,0.0934292,8.02147
"1471","5",1,37,"Atlantic_herring",4217.95,0.791301,2265.14,0.621714,9.34062
"1472","5",2,37,"Atlantic_herring",4182.1,0.487537,3680.73,0.127701,8.57342
"1473","5",1,38,"Atlantic_herring",5394.32,0.633365,3206.7,0.520104,9.3925
"1474","5",2,38,"Atlantic_herring",4877.05,0.644823,4739.61,0.0285842,8.97344
"1475","5",1,39,"Atlantic_herring",4394.1,0.827254,2282.46,0.65501,9.43078
"1476","5",2,39,"Atlantic_herring",3676.25,0.354236,3093.78,0.172501,8.20936
"1477","5",1,40,"Atlantic_herring",1843.72,0.900216,770.224,0.872857,8.80343
"1478","5",2,40,"Atlantic_herring",1527.23,0.395846,1108.86,0.320119,7.65041
"1479","5",1,41,"Atlantic_herring",580.344,0.957771,229.772,0.926535,7.70733
"1480","5",2,41,"Atlantic_herring",507.671,0.496085,381.475,0.285789,6.6137
"1481","5",1,42,"Atlantic_herring",334.291,0.558706,454.51,-0.307207,6.29999
"1482","5",2,42,"Atlantic_herring",286.777,0.60466,681.401,-0.865446,7.09886
"1483","5",1,1,"Atlantic_cod",100435,0.241799,126886,-0.233779,11.4839
"1484","5",2,1,"Atlantic_cod",225427,0.250018,373082,-0.503805,13.8887
"1485","5",1,2,"Atlantic_cod",48100.7,0.142636,50795,-0.0545012,9.82553
"1486","5",2,2,"Atlantic_cod",108268,0.163647,146094,-0.299642,12.3776
"1487","5",1,3,"Atlantic_cod",28787.3,0.225478,28515.5,0.00948505,9.69798
"1488","5",2,3,"Atlantic_cod",59479.6,0.192013,64300.8,-0.0779387,10.3445
"1489","5",1,4,"Atlantic_cod",43565.4,0.32358,73243.7,-0.519529,11.7616
"1490","5",2,4,"Atlantic_cod",77860.9,0.162432,115488,-0.394239,13.3095
"1491","5",1,5,"Atlantic_cod",75177.5,0.320666,128210,-0.533819,12.3948
"1492","5",2,5,"Atlantic_cod",160379,0.82239,342051,-0.757422,13.1328
"1493","5",1,6,"Atlantic_cod",50857.1,0.452045,78617.8,-0.43558,11.426
"1494","5",2,6,"Atlantic_cod",113312,0.192409,225541,-0.688359,17.3083
"1495","5",1,7,"Atlantic_cod",24205.7,0.282096,30751.2,-0.239342,10.1077
"1496","5",2,7,"Atlantic_cod",55200.2,0.262098,91133,-0.501352,12.3281
"1497","5",1,8,"Atlantic_cod",7584.06,0.41401,3721.88,0.711819,10.4489
"1498","5",2,8,"Atlantic_cod",17568.5,0.189959,11241.4,0.4465,11.7943
"1499","5",1,9,"Atlantic_cod",7501.7,0.406389,14086.9,-0.630117,10.1434
"1500","5",2,9,"Atlantic_cod",10475.3,0.178404,11529.1,-0.0958496,8.59634
"1501","5",1,10,"Atlantic_cod",19717.1,0.290993,27761.1,-0.342153,10.265
"1502","5",2,10,"Atlantic_cod",41471.5,0.156754,72443.1,-0.557796,16.0298
"1503","5",1,11,"Atlantic_cod",11319.6,0.324615,8566.85,0.278635,9.4965
"1504","5",2,11,"Atlantic_cod",25046.2,0.174349,24334.5,0.0288292,9.31439
"1505","5",1,12,"Atlantic_cod",6377.02,0.294781,6470.99,-0.0146278,8.4591
"1506","5",2,12,"Atlantic_cod",12024.9,0.195233,9089.63,0.279844,9.70741
"1507","5",1,13,"Atlantic_cod",6090.53,0.440403,3298.21,0.613356,9.78319
"1508","5",2,13,"Atlantic_cod",13024.1,0.185762,8579.65,0.417411,11.2348
"1509","5",1,14,"Atlantic_cod",3960.73,0.372422,4489.1,-0.125222,8.27192
"1510","5",2,14,"Atlantic_cod",7232.73,0.151581,5377.12,0.296463,9.83127
"1511","5",1,15,"Atlantic_cod",4111.78,0.341871,4108.71,0.000745743,8.16723
"1512","5",2,15,"Atlantic_cod",8764.4,0.233364,10787.3,-0.207675,8.93821
"1513","5",1,16,"Atlantic_cod",1383.38,0.416897,311.644,1.49043,13.6668
"1514","5",2,16,"Atlantic_cod",3069.75,0.283802,877.024,1.25282,17.4323
"1515","5",1,17,"Atlantic_cod",1132.81,0.500821,1861.69,-0.496784,7.75186
"1516","5",2,17,"Atlantic_cod",1629.07,0.495024,1339.62,0.195623,7.68963
"1517","5",1,18,"Atlantic_cod",2447.24,0.389853,2583.26,-0.0540913,7.78929
"1518","5",2,18,"Atlantic_cod",5015.56,0.390989,6329.36,-0.232653,8.6772
"1519","5",1,19,"Atlantic_cod",1448,0.293942,495.532,1.07231,13.6266
"1520","5",2,19,"Atlantic_cod",3158.93,0.322404,1356.83,0.845079,11.2803
"1521","5",1,20,"Atlantic_cod",1015.81,0.52551,715.797,0.350048,7.42085
"1522","5",2,20,"Atlantic_cod",1661.54,0.218361,650.396,0.93792,16.0375
"1523","5",1,21,"Atlantic_cod",2752.31,0.266434,3042.53,-0.100248,7.58729
"1524","5",2,21,"Atlantic_cod",4792.37,0.421116,4276.01,0.114005,8.56552
"1525","5",1,22,"Atlantic_cod",4343.79,0.374831,4140.18,0.0480085,8.32236
"1526","5",2,22,"Atlantic_cod",9199.92,0.227391,10339.1,-0.116743,8.69659
"1527","5",1,23,"Atlantic_cod",2322.66,0.352011,994.902,0.847823,10.5258
"1528","5",2,23,"Atlantic_cod",5145.8,0.384269,2776.14,0.617119,9.79801
"1529","5",1,24,"Atlantic_cod",1673.82,0.347259,1345.76,0.21815,7.48144
"1530","5",2,24,"Atlantic_cod",2721.98,0.331292,1345.69,0.704455,9.98406
"1531","5",1,25,"Atlantic_cod",2902.18,0.578697,988.676,1.07685,10.0765
"1532","5",2,25,"Atlantic_cod",6126.19,0.247394,2555.64,0.874272,14.4868
"1533","5",1,26,"Atlantic_cod",1793.37,0.459728,897.9,0.691792,8.76586
"1534","5",2,26,"Atlantic_cod",3587.51,0.394189,1089.2,1.19202,12.7454
"1535","5",1,27,"Atlantic_cod",1679.94,0.539983,703.241,0.870812,9.02958
"1536","5",2,27,"Atlantic_cod",3625.44,0.72949,1827.2,0.685189,9.24037
"1537","5",1,28,"Atlantic_cod",1540.59,0.364309,1194.3,0.254608,7.49333
"1538","5",2,28,"Atlantic_cod",2733.5,0.278657,1476.27,0.616064,9.99839
"1539","5",1,29,"Atlantic_cod",2500.39,0.562794,1277.04,0.671901,8.88096
"1540","5",2,29,"Atlantic_cod",5307.29,0.316141,3284.97,0.479724,9.49552
"1541","5",1,30,"Atlantic_cod",3441.93,0.420349,5372.01,-0.44517,8.75685
"1542","5",2,30,"Atlantic_cod",5317.44,0.305117,5208.67,0.0206674,8.31292
"1543","5",1,31,"Atlantic_cod",8072.29,0.403753,12550.7,-0.441341,9.60561
"1544","5",2,31,"Atlantic_cod",17022.8,0.278332,31499,-0.615405,11.8267
"1545","5",1,32,"Atlantic_cod",5729.44,0.491331,8966.1,-0.447832,9.27706
"1546","5",2,32,"Atlantic_cod",12682.8,0.329727,25040.1,-0.680231,11.3855
"1547","5",1,33,"Atlantic_cod",2874.92,0.537081,4027.98,-0.337241,8.45825
"1548","5",2,33,"Atlantic_cod",6525.92,0.330868,11732.4,-0.58657,10.1679
"1549","5",1,34,"Atlantic_cod",1042.45,0.379031,920.437,0.124478,6.95205
"1550","5",2,34,"Atlantic_cod",2400.7,0.278881,2736.99,-0.131095,7.53597
"1551","5",1,35,"Atlantic_cod",514.408,0.519511,490.613,0.0473615,6.51125
"1552","5",2,35,"Atlantic_cod",965.989,0.273519,773.854,0.221769,6.8244
"1553","5",1,36,"Atlantic_cod",921.927,0.556056,768.69,0.181779,7.21195
"1554","5",2,36,"Atlantic_cod",1818.7,0.714062,1748.13,0.0395787,8.08957
"1555","5",1,37,"Atlantic_cod",1411.45,0.588198,2038.36,-0.367528,7.83583
"1556","5",2,37,"Atlantic_cod",2580.97,0.340315,2840.76,-0.0959082,7.73669
"1557","5",1,38,"Atlantic_cod",2231.8,0.324588,4129.39,-0.615322,9.30114
"1558","5",2,38,"Atlantic_cod",4758.71,0.3002,10579.8,-0.798974,11.7251
"1559","5",1,39,"Atlantic_cod",1500.78,0.501842,2879.28,-0.651552,8.38603
"1560","5",2,39,"Atlantic_cod",3336.28,0.438397,8076.8,-0.884141,10.2406
"1561","5",1,40,"Atlantic_cod",718.259,0.403101,1255.49,-0.55845,7.54685
"1562","5",2,40,"Atlantic_cod",1632.69,0.410378,3660.9,-0.807482,9.36207
"1563","5",1,41,"Atlantic_cod",230.409,0.478603,284.909,-0.212312,5.72031
"1564","5",2,41,"Atlantic_cod",530.724,0.362129,837.667,-0.456378,6.97156
"1565","5",1,42,"Atlantic_cod",64.138,0.646635,56.7559,0.122279,4.66188
"1566","5",2,42,"Atlantic_cod",134.99,0.816171,109.864,0.205954,5.65285
"1567","5",1,1,"Atlantic_mackerel",1157.61,0.499485,1071.02,0.0777471,7.29099
"1568","5",1,2,"Atlantic_mackerel",782.978,0.358154,715.307,0.0903929,6.5871
"1569","5",2,2,"Atlantic_mackerel",771.57,0.577111,466.115,0.503995,7.39898
"1570","5",1,3,"Atlantic_mackerel",444.033,0.678339,371.06,0.179536,6.66175
"1571","5",2,3,"Atlantic_mackerel",443.92,0.738122,245.255,0.593344,7.03403
"1572","5",1,4,"Atlantic_mackerel",307.448,1,266.08,0.144506,6.65768
"1573","5",2,4,"Atlantic_mackerel",346.125,0.520563,186.184,0.620068,6.82231
"1574","5",1,5,"Atlantic_mackerel",231.363,0.693226,235.864,-0.0192641,5.99691
"1575","5",2,5,"Atlantic_mackerel",309.982,1,179.337,0.547249,6.80519
"1576","5",1,6,"Atlantic_mackerel",305.168,1,315.104,-0.0320406,6.64032
"1577","5",2,6,"Atlantic_mackerel",395.017,0.484522,241.663,0.491385,6.68754
"1578","5",1,7,"Atlantic_mackerel",335.079,0.912294,307.508,0.0858626,6.64594
"1579","5",1,8,"Atlantic_mackerel",191.28,0.655735,97.5586,0.673285,6.2778
"1580","5",2,8,"Atlantic_mackerel",245.098,0.750382,67.2774,1.29283,7.61762
"1581","5",1,9,"Atlantic_mackerel",229.061,0.67081,100.22,0.826623,6.71291
"1582","5",2,9,"Atlantic_mackerel",313.914,0.472731,85.5186,1.30039,9.70226
"1583","5",1,10,"Atlantic_mackerel",426.851,0.631103,311.768,0.314175,6.639
"1584","5",2,10,"Atlantic_mackerel",521.474,0.91926,254.128,0.718821,7.39714
"1585","5",1,11,"Atlantic_mackerel",394.841,0.496475,510.987,-0.25786,6.33208
"1586","5",1,12,"Atlantic_mackerel",531.333,0.740683,693.002,-0.265643,6.95846
"1587","5",2,12,"Atlantic_mackerel",606.554,1,466.74,0.262021,7.36106
"1588","5",1,13,"Atlantic_mackerel",481.29,0.360862,290.148,0.50608,7.05954
"1589","5",1,14,"Atlantic_mackerel",379.503,0.547901,142.554,0.979143,7.85296
"1590","5",2,14,"Atlantic_mackerel",416.613,0.478874,100.185,1.42514,10.6432
"1591","5",1,15,"Atlantic_mackerel",400.31,0.429608,100.03,1.38677,11.2763
"1592","5",2,15,"Atlantic_mackerel",456.072,0.654714,70.8807,1.86165,10.6607
"1593","5",1,16,"Atlantic_mackerel",508.845,0.691189,129.752,1.36652,8.73612
"1594","5",2,16,"Atlantic_mackerel",636.984,0.861489,100.924,1.84238,9.51339
"1595","5",1,17,"Atlantic_mackerel",212.539,0.426972,58.0524,1.29778,10.0463
"1596","5",2,17,"Atlantic_mackerel",275.085,0.572182,48.0597,1.74464,10.6262
"1597","5",1,18,"Atlantic_mackerel",349.198,0.505524,78.6041,1.49122,10.4432
"1598","5",2,18,"Atlantic_mackerel",380.805,0.488493,57.8468,1.88449,13.586
"1599","5",1,19,"Atlantic_mackerel",251.763,0.644592,73.0047,1.23796,7.85252
"1600","5",2,19,"Atlantic_mackerel",260.541,0.519257,52.2117,1.60745,10.618
"1601","5",1,20,"Atlantic_mackerel",145.84,0.899065,56.3275,0.951324,6.35486
"1602","5",2,20,"Atlantic_mackerel",156.091,0.595696,41.3245,1.32899,7.94
"1603","5",1,21,"Atlantic_mackerel",105.624,0.543827,61.2569,0.54481,5.47151
"1604","5",2,21,"Atlantic_mackerel",136.77,0.466112,44.5871,1.12086,7.9652
"1605","5",1,22,"Atlantic_mackerel",119.529,0.881746,44.3128,0.992288,6.20987
"1606","5",2,22,"Atlantic_mackerel",154.452,0.568445,35.3104,1.4757,8.76366
"1607","5",1,23,"Atlantic_mackerel",123.771,0.408105,40.6154,1.11429,8.56868
"1608","5",2,23,"Atlantic_mackerel",132.338,0.357346,30.0648,1.482,13.3751
"1609","5",1,24,"Atlantic_mackerel",89.4466,0.926083,36.5234,0.895689,5.80351
"1610","5",2,24,"Atlantic_mackerel",104.491,0.539541,25.6083,1.40618,8.34728
"1611","5",1,25,"Atlantic_mackerel",100.091,0.648664,22.3316,1.50007,7.76613
"1612","5",2,25,"Atlantic_mackerel",134.58,0.576168,18.0984,2.00633,11.3326
"1613","5",1,26,"Atlantic_mackerel",97.6669,0.695928,21.5743,1.51006,7.49213
"1614","5",2,26,"Atlantic_mackerel",132.22,0.54953,18.3343,1.97569,11.6676
"1615","5",1,27,"Atlantic_mackerel",89.9237,0.708713,17.8967,1.61434,7.66789
"1616","5",2,27,"Atlantic_mackerel",113.019,0.49627,14.8963,2.02644,13.2827
"1617","5",1,28,"Atlantic_mackerel",115.253,0.489544,29.0807,1.37706,8.90811
"1618","5",1,29,"Atlantic_mackerel",156.227,0.703511,58.0807,0.989477,6.60768
"1619","5",2,29,"Atlantic_mackerel",215.078,0.875017,49.2105,1.47489,7.57698
"1620","5",1,30,"Atlantic_mackerel",259.643,0.63166,120.011,0.77172,6.76516
"1621","5",2,30,"Atlantic_mackerel",313.76,0.908152,95.5367,1.18912,7.42846
"1622","5",1,31,"Atlantic_mackerel",229.531,0.62657,135.509,0.527005,6.2412
"1623","5",2,31,"Atlantic_mackerel",242.722,0.712466,96.6747,0.920566,6.90657
"1624","5",1,32,"Atlantic_mackerel",107.026,0.661896,80.8708,0.280223,5.26899
"1625","5",2,32,"Atlantic_mackerel",108.718,0.860129,54.59,0.688909,5.77777
"1626","5",1,33,"Atlantic_mackerel",44.8989,0.783156,32.2712,0.330237,4.56783
"1627","5",2,33,"Atlantic_mackerel",45.8303,0.59839,21.504,0.756707,5.02994
"1628","5",1,34,"Atlantic_mackerel",23.9949,0.542775,11.8973,0.701529,4.32098
"1629","5",2,34,"Atlantic_mackerel",25.8367,0.743173,8.2757,1.13847,5.04727
"1630","5",1,35,"Atlantic_mackerel",51.0531,0.870542,10.2713,1.60351,6.40959
"1631","5",2,35,"Atlantic_mackerel",82.9197,0.446479,7.96539,2.34277,18.297
"1632","5",1,36,"Atlantic_mackerel",119.436,0.492194,35.5336,1.2123,8.02616
"1633","5",2,36,"Atlantic_mackerel",178.491,0.49011,34.2112,1.65198,11.0709
"1634","5",1,37,"Atlantic_mackerel",235.893,0.909631,90.715,0.955656,6.83948
"1635","5",2,37,"Atlantic_mackerel",287.994,0.433872,73.0612,1.37164,10.7441
"1636","5",1,38,"Atlantic_mackerel",293.078,0.644773,166.425,0.565895,6.54567
"1637","5",2,38,"Atlantic_mackerel",329.056,0.484949,121.534,0.996034,8.10069
"1638","5",1,39,"Atlantic_mackerel",310.731,0.515045,180.911,0.540921,6.54587
"1639","5",2,39,"Atlantic_mackerel",359.306,0.38871,130.295,1.01437,9.26316
"1640","5",1,40,"Atlantic_mackerel",256.925,0.442573,137.874,0.622444,6.64158
"1641","5",2,40,"Atlantic_mackerel",278.725,0.39514,98.459,1.04059,9.08821
"1642","5",1,41,"Atlantic_mackerel",118.956,0.885876,127.909,-0.0725623,5.57987
"1643","5",2,41,"Atlantic_mackerel",125.235,0.537531,118.457,0.0556438,5.13372
"1644","5",1,42,"Atlantic_mackerel",237835,0.983269,1031.65,5.44042,28.5884
"1645","5",2,42,"Atlantic_mackerel",217381,0.849696,968.665,5.41349,33.3408
"1646","6",1,1,"Spiny_dogfish",237835,0.212721,145761,0.489612,14.3993
"1647","6",2,1,"Spiny_dogfish",217381,0.253632,137794,0.45589,13.4519
"1648","6",1,2,"Spiny_dogfish",88891.5,0.222169,42862.5,0.729419,16.1994
"1649","6",2,2,"Spiny_dogfish",80120.2,0.187773,39044.3,0.718832,17.8652
"1650","6",1,3,"Spiny_dogfish",47663,0.394113,21450.2,0.798421,12.8118
